StudentID,Cohort,CohortTerm,Term,AcademicYear,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA
345804,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,0,0
345804,2015-16,1,3,2015-16,1,0,0,0,0,0,0,0,0,1,0,0
345812,2015-16,3,1,2016-17,0,0,0,0,0,0,0,0,0,1,4,4
345812,2015-16,3,3,2016-17,0,0,0,0,0,0,0,0,0,1,4,4
345812,2015-16,3,3,2015-16,0,0,0,0,0,0,0,0,0,1,4,4
345812,2015-16,3,6,2016-17,0,0,0,0,0,0,0,0,0,1,3,3.83
345816,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.7,3.85
345816,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,4,4
345816,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.75,3.82
345822,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.5,3.41
345822,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.26,3.26
345822,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.65,3.45
345822,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.65,3.37
345824,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.35,3.23
345824,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.9,2.9
345824,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.7,3.33
345824,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,4,3.17
345824,2015-16,1,6,2016-17,0,0,0,0,0,0,0,0,0,1,3,3.33
345826,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.78,2.7
345826,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.5,2.5
345826,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,2.35,2.6
345826,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,2.83,2.66
345828,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.08,3.08
345830,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.58,3.7
345830,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.75,3.75
345830,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.65,3.68
345830,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.78,3.76
345831,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,1.14,1.13
345831,2015-16,1,3,2015-16,1,1,0,0,0,0,0,0,0,1,0.68,0.88
345832,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.6,3.58
345832,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.82,3.77
345832,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.54,3.7
345832,2015-16,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,2,3.67
345836,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.23,3.15
345836,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.35,3.35
345836,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.6,3.2
345836,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.18,3.26
345836,2015-16,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,2,3.26
345837,2015-16,1,1,2015-16,1,0,0,0,0,0,0,0,0,1,0,0
345838,2015-16,3,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.68,3.68
345838,2015-16,3,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.74,3.37
345838,2015-16,3,3,2015-16,0,0,0,0,0,0,0,0,0,1,0,0
345838,2015-16,3,6,2016-17,0,0,0,0,0,0,0,0,0,1,2.85,3.56
345842,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.8,3.77
345842,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.9,3.9
345842,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3,3.72
345842,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,4,3.95
345842,2015-16,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,2.7,3.95
345845,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.7,3.35
345845,2015-16,1,1,2015-16,1,0,0,0,0,0,0,0,0,1,2.36,2.36
345845,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.48,3.39
345845,2015-16,1,3,2015-16,0,1,0,0,0,0,0,0,0,1,3.61,3.13
345850,2015-16,1,1,2015-16,0,1,0,0,0,0,0,0,0,1,0.3,0.3
345854,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.87,2.02
345854,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,1.58,1.57
345854,2015-16,1,3,2015-16,1,0,0,0,0,0,0,0,0,1,1.79,1.69
345856,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.22,2.74
345856,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.33,2.33
345856,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,1.93,2.52
345856,2015-16,1,3,2015-16,1,0,0,0,0,0,0,0,0,1,2.37,2.35
345860,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,0,0
345860,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,0,0
345861,2015-16,1,1,2016-17,1,0,0,0,0,0,0,0,0,1,3.58,2.74
345861,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3,3
345861,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,0,2.74
345861,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,1.68,2.15
345863,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,1.9,2.33
345863,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2,1
345863,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.1,2.95
345863,2015-16,1,3,2015-16,1,0,0,0,0,0,0,0,0,1,3.08,2.86
345870,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.81,3.4
345870,2015-16,1,1,2015-16,1,0,0,0,0,0,0,0,0,1,2.96,2.96
345870,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.4,3.4
345870,2015-16,1,3,2015-16,0,1,0,0,0,0,0,0,0,1,3.16,3.08
345887,2015-16,1,1,2016-17,1,0,0,0,0,0,0,0,0,1,0.67,1.75
345887,2015-16,1,1,2015-16,1,0,0,0,0,0,0,0,0,1,3.04,3.04
345887,2015-16,1,3,2015-16,1,0,0,0,0,0,0,0,0,1,1.87,2.45
345900,2015-16,1,1,2016-17,0,1,0,0,0,0,0,0,0,1,0,1.11
345900,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.8,1.75
345900,2015-16,1,3,2015-16,1,1,0,0,0,0,0,0,0,1,2,1.81
345906,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.28,3.35
345906,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.6,3.6
345906,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3,3.12
345906,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.2,3.4
345906,2015-16,1,6,2016-17,0,0,0,0,0,0,0,0,0,1,4,3.32
345910,2015-16,1,1,2016-17,1,1,0,0,0,0,0,0,0,1,1.57,1.9
345910,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.67,2.67
345910,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,0,1.71
345910,2015-16,1,3,2015-16,0,1,0,0,0,0,0,0,0,1,1.37,2.02
345913,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.43,1.96
345913,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,0,0.26
345913,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,1.62,1.86
345913,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,1.99,1.64
345916,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,0,0
345926,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.28,3.08
345926,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.39,3.39
345926,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.19,3.37
345926,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,2.57,2.99
345927,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,0.43,0.23
345927,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,1.68,1.21
345927,2015-16,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,0,1.05
345928,2015-16,1,1,2016-17,0,1,0,0,0,0,0,0,0,1,2.92,2.9
345928,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.77,2.77
345928,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,1.6,2.68
345928,2015-16,1,3,2015-16,0,1,0,0,0,0,0,0,0,1,3,2.89
345929,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,0,0
345941,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.85,3.77
345941,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.5,3.5
345941,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.5,3.71
345941,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.85,3.67
345941,2015-16,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,4,3.74
345942,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.2,3.48
345942,2015-16,1,1,2015-16,1,0,0,0,0,0,0,0,0,1,3.85,3.85
345942,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.75,3.54
345942,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.48,3.64
345942,2015-16,1,6,2016-17,0,0,0,0,0,0,0,0,0,1,3.5,3.54
345949,2015-16,1,1,2015-16,1,0,0,0,0,0,0,0,0,1,2.47,2.46
345955,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.52,3.38
345955,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.6,3.6
345955,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.93,3.51
345955,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3,3.3
345958,2016-17,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,4,4
345958,2016-17,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,4,4
345961,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,0.9,0.67
345961,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,0.93,0.91
345970,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.92,3.17
345970,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.33,3.32
345970,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.57,3.28
345970,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.77,3.51
345970,2015-16,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,3.3,3.51
345973,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,4,4
345974,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.08,2.03
345974,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,0,0
345974,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,1.58,2.04
345974,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,1.83,0.8
345975,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.7,3.5
345975,2015-16,1,1,2015-16,1,0,0,0,0,0,0,0,0,1,3.3,3.3
345975,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.83,3.59
345975,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.39,3.36
346001,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.44,2.15
346001,2015-16,1,1,2015-16,1,0,0,0,0,0,0,0,0,1,0.92,0.92
346001,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.25,2.54
346001,2015-16,1,3,2015-16,0,1,0,0,0,0,0,0,0,1,2.53,1.85
346001,2015-16,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,2.7,2.02
346004,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.86,2.95
346004,2015-16,1,1,2015-16,1,0,0,0,0,0,0,0,0,1,3.14,3.14
346004,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,2.3,2.9
346004,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,2.91,3.02
346023,2015-16,1,1,2016-17,1,0,0,0,0,0,0,0,0,1,3.61,3.22
346023,2015-16,1,1,2015-16,1,0,0,0,0,0,0,0,0,1,2.5,2.5
346023,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.75,3.38
346023,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.42,3.01
346032,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.93,3.92
346032,2015-16,1,3,2015-16,0,1,0,0,0,0,0,0,0,1,3.63,3.76
346037,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.66,3.8
346037,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,4,4
346037,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.68,3.77
346037,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.76,3.88
346038,2015-16,1,1,2016-17,0,1,0,0,0,0,0,0,0,1,2.49,2.08
346038,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,1,1
346038,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,2.85,2.36
346038,2015-16,1,3,2015-16,1,1,0,0,0,0,0,0,0,1,1.96,1.67
346039,2015-16,1,1,2015-16,1,0,0,0,0,0,0,0,0,1,0,0
346039,2015-16,1,3,2015-16,1,0,0,0,0,0,0,0,0,1,0.8,0.4
346049,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.01,2.92
346049,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.48,3.48
346049,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,1.71,2.57
346049,2015-16,1,3,2015-16,1,0,0,0,0,0,0,0,0,1,2.29,2.88
346049,2015-16,1,6,2016-17,0,0,0,0,0,0,0,0,0,1,2.7,2.71
346051,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.74,3.6
346051,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.72,3.71
346051,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.94,3.69
346051,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.32,3.51
346062,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,0.57,1.76
346062,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.3,3.3
346062,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,1.77,2.4
346063,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,1.39,1.38
346063,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,0.85,1.14
346065,2015-16,1,1,2016-17,0,1,0,0,0,0,0,0,0,1,2,0.9
346065,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,0,0
346065,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,0,0.69
346065,2015-16,1,3,2015-16,0,1,0,0,0,0,0,0,0,1,0,0
346068,2015-16,1,1,2016-17,1,1,0,0,0,0,0,0,0,1,0,0
346068,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,0,0
346072,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.65,2.72
346072,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.87,2.86
346072,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,2.33,2.62
346072,2015-16,1,3,2015-16,1,0,0,0,0,0,0,0,0,1,2.67,2.76
346074,2015-16,1,1,2016-17,0,1,0,0,0,0,0,0,0,1,2.71,2.7
346074,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.05,1.49
346074,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,0,2.07
346074,2015-16,1,3,2015-16,0,1,0,0,0,0,0,0,0,1,0,2.05
346078,2015-16,1,1,2016-17,1,1,0,0,0,0,0,0,0,1,0,0.72
346078,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.12,3.12
346078,2015-16,1,3,2015-16,0,1,0,0,0,0,0,0,0,1,0,1.41
346080,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,0.67,0.54
346080,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,0,0
346080,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,0.75,0.37
346081,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,4,4
346081,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.43,3.65
346081,2015-16,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,3.79,3.65
346084,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.55,2.54
346088,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,1.5,1.73
346088,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.45,2.06
346088,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,2.4,1.98
346088,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,1.46,1.81
346091,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,0.57,0.35
346091,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,0,0
346091,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,0.5,0.21
346092,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.58,3.55
346092,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.25,3.25
346092,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.68,3.59
346092,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.85,3.55
346092,2015-16,1,6,2016-17,0,0,0,0,0,0,0,0,0,1,3.7,3.6
346098,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.86,3.93
346098,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,4,4
346098,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.62,3.87
346098,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.93,3.96
346098,2015-16,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,4,3.96
346099,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,0,1.98
346099,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,1.89,1.89
346099,2015-16,1,3,2015-16,1,1,0,0,0,0,0,0,0,1,2.08,1.98
346109,2015-16,3,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.57,2.25
346109,2015-16,3,3,2015-16,0,0,0,0,0,0,0,0,0,1,2.03,2.02
346111,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.74,3.74
346111,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.46,3.67
346111,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.74,3.74
346111,2015-16,1,6,2016-17,0,0,0,0,0,0,0,0,0,1,2,3.68
346111,2015-16,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,3.85,3.74
346112,2015-16,3,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.43,3.43
346113,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,1.48,1.48
346115,2015-16,1,1,2015-16,1,0,0,0,0,0,0,0,0,1,0,0
346118,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,1,1.81
346118,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,1.75,1.75
346118,2015-16,1,3,2016-17,1,0,0,0,0,0,0,0,0,1,2.33,2.04
346118,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,2.52,2.17
346120,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.52,2.83
346120,2015-16,1,1,2015-16,1,0,0,0,0,0,0,0,0,1,2.7,2.7
346120,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,0.5,2.14
346120,2015-16,1,3,2015-16,1,1,0,0,0,0,0,0,0,1,3.33,3.12
346125,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.7,2.7
346135,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.42,3.41
346135,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.51,3.46
346149,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.54,3.7
346149,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.6,3.6
346149,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.34,3.6
346149,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.94,3.78
346158,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.86,2.86
346158,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.6,2
346158,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,2.66,2.8
346158,2015-16,1,3,2015-16,0,1,0,0,0,0,0,0,0,1,2.61,2.86
346185,2016-17,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,4,4
346185,2016-17,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,4,4
346193,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,4,4
346193,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,0,2
346193,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,0,4
346199,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,4,3.67
346199,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.7,3.7
346199,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3,3.67
346199,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3,3.35
346199,2015-16,1,6,2016-17,0,0,0,0,0,0,0,0,0,1,3.3,3.54
346218,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,1.6,2.19
346218,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,1.59,1.34
346218,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,4,2.46
346225,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,1.43,1.42
346225,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,1.67,1.93
346225,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,2.15,1.78
346228,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.75,3.53
346228,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3,3
346228,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.25,3.46
346228,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.48,3.27
346228,2015-16,1,6,2016-17,0,0,0,0,0,0,0,0,0,1,2.3,3.4
346228,2015-16,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,4,3.43
346245,2015-16,1,1,2015-16,1,1,0,0,0,0,0,0,0,1,3.13,3.12
346245,2015-16,1,3,2015-16,0,1,0,0,0,0,0,0,0,1,0,1.99
346251,2015-16,3,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.76,3.58
346251,2015-16,3,3,2016-17,0,0,0,0,0,0,0,0,0,1,2.75,3.35
346251,2015-16,3,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.42,3.41
346255,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.5,3.45
346255,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.72,3.71
346255,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,4,3.58
346255,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.12,3.42
346258,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,4,4
346258,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.57,3.81
346258,2015-16,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,3.79,3.81
346267,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,4,3.97
346267,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.93,3.92
346267,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,4,3.98
346267,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,4,3.96
346267,2015-16,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,4,3.96
346268,2015-16,1,1,2016-17,0,1,0,0,0,0,0,0,0,1,3.09,2.86
346268,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.73,2.72
346268,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,2.68,2.81
346268,2015-16,1,3,2015-16,1,1,0,0,0,0,0,0,0,1,2.72,2.72
346276,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.76,2.71
346276,2015-16,1,1,2015-16,1,1,0,0,0,0,0,0,0,1,2.43,2
346276,2015-16,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,2.9,2.76
346276,2015-16,1,3,2015-16,0,1,0,0,0,0,0,0,0,1,2.82,2.68
346278,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2,2
346290,2015-16,3,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.87,3.93
346290,2015-16,3,3,2015-16,0,0,0,0,0,0,0,0,0,1,4,4
346290,2015-16,3,6,2015-16,0,0,0,0,0,0,0,0,0,1,4,4
346304,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,1.18,1.46
346304,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,0.77,0.46
346304,2015-16,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,1.87,1.31
346304,2015-16,1,6,2016-17,0,0,0,0,0,0,0,0,0,1,1.35,1.45
346304,2015-16,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,2.5,1.32
346305,2015-16,3,3,2016-17,0,0,0,0,0,0,0,0,0,1,1.8,2.02
346305,2015-16,3,3,2015-16,0,0,0,0,0,0,0,0,0,1,1.9,1.9
346305,2015-16,3,6,2016-17,0,0,0,0,0,0,0,0,0,1,3.5,2.23
346311,2015-16,3,1,2016-17,0,0,0,0,0,0,0,0,0,1,4,4
346311,2015-16,3,3,2015-16,0,0,0,0,0,0,0,0,0,1,4,4
346311,2015-16,3,6,2016-17,0,0,0,0,0,0,0,0,0,1,4,4
346315,2015-16,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,1.43,2.25
